A,BundeslandId,Altersgruppe,AnzFallM,AnzFallW,AnzTodesfallM,AnzTodesfallW,AnzFall100kM,AnzFall100kW,AnzTodesfall100kM,AnzTodesfall100kW,ObjectId
14,14,A15-A34,48047,52787,9,3,11719.3,14029.3,2.2,0.8,377
3405,3,A00-A04,38,35,0,0,2244.5,2187.5,0,0,378
14,14,A35-A59,79865,97653,224,93,11356.9,15056.5,31.9,14.3,379
3405,3,A05-A14,153,113,0,0,5046.2,3911.4,0,0,380
14,14,A60-A79,36470,41052,2079,1013,7744.4,7599.4,441.5,187.5,381
3405,3,A15-A34,483,474,0,0,4876.3,5579.8,0,0,382
14,14,A80+,14394,27810,3395,3949,10678.8,12240.5,2518.7,1738.1,383
3405,3,A35-A59,498,457,2,2,4434.6,3982.9,17.8,17.4,384
15,15,A00-A04,1808,1689,0,0,3990.6,3948.1,0,0,385
3405,3,A60-A79,162,175,10,5,1922.2,1799.3,118.7,51.4,386
15,15,A05-A14,8498,8033,0,0,9025.9,9046.1,0,0,387
3405,3,A80+,65,137,18,21,2475.2,3348.8,685.5,513.3,388
15,15,A15-A34,15586,16271,4,3,7508.8,8766.6,1.9,1.6,389
3451,3,A00-A04,90,84,0,0,3086.4,2823.5,0,0,390
15,15,A35-A59,24877,29208,118,50,6495.5,8159.5,30.8,14,391
3451,3,A05-A14,258,246,0,0,4258.8,4310.5,0,0,392
15,15,A60-A79,11840,12537,756,412,4336.4,4029,276.9,132.4,393
3451,3,A15-A34,658,652,0,0,4869.7,5098.5,0,0,394
15,15,A80+,4470,8775,1094,1311,6428,7206.1,1573.2,1076.6,395
3451,3,A35-A59,767,787,3,2,3619.6,3557.2,14.2,9,396
16,16,A00-A04,2344,2213,0,0,5235.2,5159.2,0,0,397
16,16,A05-A14,9313,8910,0,0,9829.9,9974.3,0,0,398
16,16,A15-A34,21018,22720,7,2,10309.6,12389.6,3.4,1.1,399
16,16,A35-A59,35278,42205,116,60,9415.2,12127.5,31,17.2,400
5362,5,A00-A04,433,356,0,0,3550.9,3081.5,0,0,401
5362,5,A05-A14,1744,1418,0,0,7567.8,6515.9,0,0,402
5114,5,A15-A34,2566,2576,0,1,9479.5,10340.8,0,4,403
5362,5,A15-A34,4374,4184,2,1,8514.4,8606.2,3.9,2.1,404
5362,5,A35-A59,5783,5454,17,7,7128.2,6441.9,21,8.3,405
5362,5,A60-A79,1756,1676,107,54,3632.4,3055.2,221.3,98.4,406
5362,5,A80+,541,861,114,135,4206.8,4480.6,886.5,702.5,407
5366,5,A00-A04,186,165,0,0,4033,3594,0,0,408
5366,5,A05-A14,744,581,0,0,8186.6,6733.9,0,0,409
5366,5,A15-A34,1588,1541,1,0,7445.6,7849.4,4.7,0,410
5366,5,A35-A59,1951,2054,13,3,5789.1,5962.8,38.6,8.7,411
5366,5,A60-A79,747,708,51,27,3407.4,3062.4,232.6,116.8,412
5366,5,A80+,247,418,77,81,4672.7,5222.4,1456.7,1012,413
5370,5,A00-A04,274,244,0,0,4353.4,4098.8,0,0,414
5370,5,A05-A14,875,791,1,0,7237.4,6982.1,8.3,0,415
5370,5,A15-A34,2369,2248,0,0,8104.7,8477.3,0,0,416
5370,5,A35-A59,2984,3128,21,6,6677.6,6869.1,47,13.2,417
5370,5,A60-A79,1228,1162,74,60,4392.1,3918.7,264.7,202.3,418
5370,5,A80+,351,578,130,118,5267.9,5481.3,1951.1,1119,419
5374,5,A00-A04,273,267,0,0,3883.9,3994.6,0,0,420
5374,5,A05-A14,1229,1191,0,0,9352.4,9400.9,0,0,421
5374,5,A15-A34,3316,3132,0,0,10659.6,11153.4,0,0,422
5374,5,A35-A59,3662,3753,14,6,7944.5,7954.6,30.4,12.7,423
5374,5,A60-A79,1328,1279,64,45,4640.8,4095.3,223.7,144.1,424
5374,5,A80+,353,645,82,75,4637.4,5264,1077.2,612.1,425
5378,5,A00-A04,253,244,0,0,3821.2,3816.7,0,0,426
5378,5,A05-A14,862,797,0,0,6341.5,6274.1,0,0,427
5378,5,A15-A34,2285,2154,0,0,7953.4,7964.5,0,0,428
5378,5,A35-A59,2839,2937,8,3,5838.6,5693.3,16.5,5.8,429
5378,5,A60-A79,1037,1045,31,25,3400.9,3020.5,101.7,72.3,430
5378,5,A80+,334,626,57,71,3632,4571.7,619.8,518.5,431
5382,5,A00-A04,411,397,0,0,2725.3,2835.3,0,0,432
5382,5,A05-A14,1727,1562,1,0,5716.5,5565.3,3.3,0,433
5382,5,A15-A34,5066,4828,0,0,7619.9,7890.3,0,0,434
5382,5,A35-A59,6173,6469,27,13,6015.6,6021.7,26.3,12.1,435
5382,5,A60-A79,2252,2227,114,61,3595.4,3154.8,182,86.4,436
5382,5,A80+,688,1217,196,185,4039.9,4860.2,1150.9,738.8,437
5512,5,A00-A04,90,73,0,0,3240.9,2791.6,0,0,438
5512,5,A05-A14,363,331,0,0,7013.1,6853,0,0,439
5512,5,A15-A34,1062,1270,0,0,8076.7,10340.3,0,0,440
5512,5,A35-A59,1314,1435,5,4,6541.2,7046.7,24.9,19.6,441
5512,5,A60-A79,470,494,33,15,3650.2,3380.8,256.3,102.7,442
5512,5,A80+,148,255,30,43,4842.9,4583.9,981.7,773,443
5513,5,A00-A04,298,291,0,1,4204.9,4198.5,0,14.4,444
5513,5,A05-A14,1280,1166,0,0,9651.6,9581.7,0,0,445
5513,5,A15-A34,3438,3643,2,0,10646.3,12522.3,6.2,0,446
5513,5,A35-A59,3532,3790,17,15,8019.8,8960.4,38.6,35.5,447
5513,5,A60-A79,1210,1187,94,54,4652.2,4129.3,361.4,187.9,448
5513,5,A80+,414,797,127,142,6778,7199.6,2079.2,1282.7,449
5515,5,A00-A04,211,207,0,1,2847.9,2982.3,0,14.4,450
5515,5,A05-A14,756,666,0,0,5722.9,5367.9,0,0,451
3451,3,A60-A79,279,278,17,12,2020.1,1818.8,123.1,78.5,452
3460,3,A00-A04,221,199,0,0,5340.7,4857.2,0,0,453
3451,3,A80+,79,148,17,20,2097.7,2685.5,451.4,362.9,454
3460,3,A05-A14,639,542,0,0,8078.4,7443,0,0,455
5114,5,A35-A59,2865,2886,13,10,7477.7,7405.5,33.9,25.7,456
3452,3,A00-A04,101,80,0,0,2338,1963.2,0,0,457
3460,3,A15-A34,1995,1677,0,0,10152.7,9366.6,0,0,458
5114,5,A60-A79,883,883,54,17,3890.9,3315.4,237.9,63.8,459
3452,3,A05-A14,311,250,0,0,3515.7,3077.3,0,0,460
5515,5,A15-A34,2359,2454,0,0,4815.1,4599.3,0,0,461
5158,5,A60-A79,2120,2125,161,94,4109.6,3529.9,312.1,156.1,462
3460,3,A35-A59,2299,2056,11,3,9085.9,8499,43.5,12.4,463
5114,5,A80+,254,418,51,51,3995.6,3993.9,802.3,487.3,464
3452,3,A15-A34,839,751,0,0,3945.6,3861,0,0,465
5515,5,A35-A59,1983,1900,5,3,3982.2,3763.2,10,5.9,466
5158,5,A80+,871,1596,244,280,5455.7,6655.3,1528.3,1167.6,467
3460,3,A60-A79,666,583,22,5,5202.7,4489.1,171.9,38.5,468
5116,5,A00-A04,202,201,0,0,3039,3247.7,0,0,469
3452,3,A35-A59,925,914,7,3,2911.6,2775.3,22,9.1,470
5515,5,A60-A79,573,527,25,9,2239.4,1804.5,97.7,30.8,471
5162,5,A00-A04,360,384,0,0,3166.8,3504.6,0,0,472
5758,5,A60-A79,934,946,44,20,3546.5,3300.5,167.1,69.8,473
3460,3,A80+,161,303,36,22,5778.9,6517.5,1292.2,473.2,474
5116,5,A05-A14,830,729,0,0,6820,6385.2,0,0,475
3452,3,A60-A79,356,345,14,5,1588.8,1419.9,62.5,20.6,476
5515,5,A80+,151,279,40,53,2147.9,2328.7,569,442.4,477
5162,5,A05-A14,1543,1434,1,0,6933.9,6833.1,4.5,0,478
5758,5,A80+,280,533,63,72,3784.3,4280.8,851.5,578.3,479
3461,3,A00-A04,71,69,0,0,3418.4,3606.9,0,0,480
5116,5,A15-A34,2619,2678,0,0,8241.6,9028.7,0,0,481
3452,3,A80+,87,136,17,17,1785.3,1739.6,348.9,217.4,482
5554,5,A00-A04,325,298,0,0,3267.3,3160.5,0,0,483
5162,5,A15-A34,3896,3824,1,0,8185.6,8558.6,2.1,0,484
5762,5,A00-A04,79,85,0,0,2458,2789.6,0,0,485
3461,3,A05-A14,199,212,0,0,5003.8,5880.7,0,0,486
5116,5,A35-A59,2868,2980,15,4,6519.2,6777.5,34.1,9.1,487
5916,5,A00-A04,181,177,0,0,4743.2,4737.7,0,0,488
3453,3,A00-A04,217,202,0,0,4224.3,4146.1,0,0,489
3453,3,A05-A14,761,740,0,0,7966.1,8181.3,0,0,490
3453,3,A15-A34,2916,2421,0,0,12203.9,11513.8,0,0,491
3453,3,A35-A59,2921,2733,11,3,9695.9,9520.3,36.5,10.5,492
3453,3,A60-A79,827,801,35,14,5389.4,5041.2,228.1,88.1,493
3453,3,A80+,237,453,54,63,7068.3,7969.7,1610.5,1108.4,494
3454,3,A00-A04,376,304,0,0,4336.3,3647.7,0,0,495
3454,3,A05-A14,1003,782,0,0,6108,5042.2,0,0,496
3454,3,A15-A34,3149,2581,1,0,7505.3,7058.9,2.4,0,497
3454,3,A35-A59,3723,3205,14,4,6313.6,5800,23.7,7.2,498
3454,3,A60-A79,1110,1131,44,30,3320.9,3268.5,131.6,86.7,499
3454,3,A80+,278,558,62,65,3713.1,4756.2,828.1,554,500
3455,3,A00-A04,34,27,0,0,1541.3,1277.8,0,0,501
3455,3,A05-A14,144,110,0,0,3254.2,2709.4,0,0,502
3455,3,A15-A34,351,365,0,0,3460.2,3855.5,0,0,503
3455,3,A35-A59,417,469,1,0,2597,2754.6,6.2,0,504
3455,3,A60-A79,174,142,9,4,1449.2,1085.8,75,30.6,505
3455,3,A80+,42,78,16,14,1237.5,1561.9,471.4,280.3,506
3456,3,A00-A04,144,144,0,0,4086.3,4289.5,0,0,507
3456,3,A05-A14,395,374,0,0,5633.2,5647,0,0,508
3456,3,A15-A34,1221,1081,0,0,7462,7314.9,0,0,509
3456,3,A35-A59,1332,1295,7,6,5519.9,5481.7,29,25.4,510
3456,3,A60-A79,509,462,29,7,3521,3088.2,200.6,46.8,511
3456,3,A80+,173,230,49,31,4870.5,4173.5,1379.5,562.5,512
3457,3,A00-A04,108,104,0,0,2469.7,2567.3,0,0,513
3457,3,A05-A14,394,297,0,0,4867.2,3807.7,0,0,514
3457,3,A15-A34,992,945,0,0,4875.4,5085.8,0,0,515
3457,3,A35-A59,1280,1042,5,1,4299.3,3591.4,16.8,3.4,516
3457,3,A60-A79,402,408,21,8,2165.8,2056.6,113.1,40.3,517
3457,3,A80+,103,116,15,20,2405.4,1713.9,350.3,295.5,518
3458,3,A00-A04,76,53,0,0,2337,1790.5,0,0,519
3458,3,A05-A14,242,220,0,0,3912.1,3711.8,0,0,520
3458,3,A15-A34,1119,942,0,1,7589,7090.7,0,7.5,521
3458,3,A35-A59,1346,1330,5,2,5786.3,5624.4,21.5,8.5,522
3458,3,A60-A79,370,357,18,15,2609.5,2384.3,126.9,100.2,523
3458,3,A80+,150,325,33,45,4158.6,5969.9,914.9,826.6,524
3459,3,A00-A04,402,304,0,0,4301.8,3417.3,0,0,525
3459,3,A05-A14,1104,1082,0,0,6121.4,6469.7,0,0,526
3459,3,A15-A34,3219,3028,0,0,7681.3,8020.6,0,0,527
3459,3,A35-A59,3771,3848,12,2,6083.3,6186.2,19.4,3.2,528
3459,3,A60-A79,1250,1213,66,31,3337.1,3051,176.2,78,529
3459,3,A80+,384,778,90,126,3976.8,4940.6,932.1,800.2,530
5162,5,A35-A59,4781,4860,20,6,6069.9,5905.5,25.4,7.3,531
5554,5,A05-A14,1143,1059,1,0,6064.3,5847.9,5.3,0,532
5116,5,A60-A79,913,997,51,32,3416.8,3369.8,190.9,108.2,533
5162,5,A60-A79,1590,1658,95,35,3413.9,3106.8,204,65.6,534
5554,5,A15-A34,3017,2958,2,1,6610.9,7227.3,4.4,2.4,535
5116,5,A80+,313,575,62,90,4741,5259.8,939.1,823.3,536
5162,5,A80+,538,967,117,111,4107.5,4820.5,893.3,553.3,537
5916,5,A05-A14,699,643,0,0,9665.4,9429.5,0,0,538
5554,5,A35-A59,3657,3609,14,8,5560.7,5594.1,21.3,12.4,539
3461,3,A15-A34,641,585,0,0,6453.2,6533.4,0,0,540
5117,5,A00-A04,181,198,0,0,4239.9,4861.3,0,0,541
5166,5,A00-A04,279,252,0,0,4050.5,3945.5,0,0,542
5916,5,A15-A34,1880,1944,0,1,9798.3,11013.5,0,5.7,543
5762,5,A05-A14,343,357,0,0,5212.8,5778.6,0,0,544
5554,5,A60-A79,1279,1196,73,37,3477.2,3085.2,198.5,95.4,545
3461,3,A35-A59,730,730,2,2,4804.2,4858.2,13.2,13.3,546
5117,5,A05-A14,694,668,0,0,8822.8,9069.9,0,0,547
5166,5,A05-A14,802,727,0,0,6014.7,5634.3,0,0,548
5916,5,A35-A59,2134,2104,10,8,7854.5,8031.1,36.8,30.5,549
5762,5,A15-A34,961,962,0,0,6040.6,7000.4,0,0,550
5554,5,A80+,334,595,77,82,3786.4,4145.8,872.9,571.3,551
3461,3,A60-A79,290,253,30,15,2775.7,2367.8,287.1,140.4,552
5117,5,A15-A34,1632,1692,0,0,8558.8,9625.7,0,0,553
5166,5,A15-A34,2231,2210,1,0,7055.7,7399.5,3.2,0,554
5916,5,A60-A79,721,732,75,32,4579.8,4027.5,476.4,176.1,555
5762,5,A35-A59,1193,1238,1,3,5030.8,5254.2,4.2,12.7,556
5558,5,A00-A04,96,94,0,0,1699.4,1740.1,0,0,557
3461,3,A80+,146,167,37,32,5409.4,4162.5,1370.9,797.6,558
5117,5,A35-A59,1866,2040,10,5,6616.3,6949.2,35.5,17,559
5166,5,A35-A59,2863,3117,14,4,5445.9,5761.4,26.6,7.4,560
5916,5,A80+,238,484,69,89,6085.4,6627.4,1764.3,1218.7,561
5762,5,A60-A79,551,526,27,18,3444,3125.9,168.8,107,562
5558,5,A05-A14,325,326,0,0,3041.4,3288.6,0,0,563
3462,3,A00-A04,28,24,0,0,2287.6,2044.3,0,0,564
5117,5,A60-A79,628,697,53,28,3526.9,3300,297.7,132.6,565
5166,5,A60-A79,1076,1053,63,38,3285,2906.2,192.3,104.9,566
5954,5,A00-A04,408,342,0,0,5399.7,4790.6,0,0,567
5762,5,A80+,207,357,48,60,5000,5236.9,1159.4,880.2,568
5766,5,A00-A04,464,391,0,0,5212.3,4607,0,0,569
5766,5,A05-A14,1777,1677,0,0,9986.5,10043.1,0,0,570
5766,5,A15-A34,3793,3838,0,0,9581.2,10620.7,0,0,571
5766,5,A35-A59,4003,4324,21,8,7066.9,7483.6,37.1,13.8,572
5766,5,A60-A79,1460,1539,82,39,3971.8,3792.4,223.1,96.1,573
5766,5,A80+,519,994,133,149,4925.5,5825.5,1262.2,873.2,574
5770,5,A00-A04,353,315,0,0,4418.6,4405.6,0,0,575
5770,5,A05-A14,1664,1559,0,0,10913.6,10725.8,0,0,576
5770,5,A15-A34,3793,3513,0,0,10502.6,10888,0,0,577
5770,5,A35-A59,3889,4010,6,3,7474.1,7673.9,11.5,5.7,578
5770,5,A60-A79,1410,1345,67,28,4312.3,3744.3,204.9,77.9,579
5770,5,A80+,428,814,94,127,4660.8,5470.4,1023.6,853.5,580
5774,5,A00-A04,180,151,0,0,2226.1,1996.3,0,0,581
5774,5,A05-A14,813,757,0,0,5346.2,5229.3,0,0,582
5774,5,A15-A34,2519,2425,0,0,5916.6,6413.1,0,0,583
5774,5,A35-A59,2790,2856,5,4,5340.8,5582.2,9.6,7.8,584
5774,5,A60-A79,949,942,26,15,3229.8,2979.6,88.5,47.4,585
5774,5,A80+,245,444,60,58,3551.8,3923.6,869.8,512.5,586
5911,5,A00-A04,479,433,0,0,5777.3,5456.8,0,0,587
5911,5,A05-A14,1600,1401,0,0,10547.8,10000,0,0,588
5911,5,A15-A34,3894,3806,0,1,8035.5,8399.7,0,2.2,589
5911,5,A35-A59,3915,3863,20,11,6576.1,6526.4,33.6,18.6,590
5911,5,A60-A79,1175,1205,63,33,3207.4,2832.5,172,77.6,591
5911,5,A80+,342,593,82,82,3510.9,3362.2,841.8,464.9,592
5913,5,A00-A04,732,654,0,0,4868.6,4623.9,0,0,593
5913,5,A05-A14,2581,2491,0,0,9710.3,9620.7,0,0,594
5913,5,A15-A34,6610,6596,1,2,8460.2,9216.7,1.3,2.8,595
5913,5,A35-A59,6856,6840,30,5,6952.9,6956.3,30.4,5.1,596
5913,5,A60-A79,2030,2019,85,49,3644,3170.4,152.6,76.9,597
5913,5,A80+,678,1345,117,143,4509.5,5382.6,778.2,572.3,598
5914,5,A00-A04,396,346,0,0,7882.2,7194.8,0,0,599
5914,5,A05-A14,1312,1309,0,0,14109,14893.6,0,0,600
5914,5,A15-A34,2627,2676,0,0,11670.9,12797.1,0,0,601
5914,5,A35-A59,2741,2918,16,11,8748.2,9356.5,51.1,35.3,602
5914,5,A60-A79,894,944,70,42,4733.4,4324.9,370.6,192.4,603
5914,5,A80+,279,595,93,115,5381.9,6663.7,1794,1287.9,604
5915,5,A00-A04,279,244,0,0,6368.4,5717,0,0,605
5915,5,A05-A14,886,891,0,0,9933.8,10713,0,0,606
5915,5,A15-A34,2194,2168,0,0,9837.2,10673,0,0,607
5915,5,A35-A59,2269,2430,13,5,7474.6,8088.1,42.8,16.6,608
5915,5,A60-A79,743,754,55,24,4235.3,3728.1,313.5,118.7,609
5915,5,A80+,245,447,64,62,5345.8,5793.9,1396.5,803.6,610
5954,5,A05-A14,1175,1001,0,0,8385.7,7509.9,0,0,611
3462,3,A05-A14,105,117,0,0,3947.4,4777.5,0,0,612
5117,5,A80+,243,422,69,79,4675.8,4679,1327.7,875.9,613
5166,5,A80+,328,772,75,125,3866.6,5764.2,884.1,933.3,614
5558,5,A15-A34,1278,1078,0,0,5208.9,4852.1,0,0,615
5558,5,A35-A59,1565,1448,6,4,4080.9,3695.3,15.6,10.2,616
5558,5,A60-A79,487,497,27,16,2032,1920.8,112.7,61.8,617
5558,5,A80+,127,246,24,27,2237.1,2657.4,422.8,291.7,618
5562,5,A00-A04,664,634,0,0,4443,4484.7,0,0,619
5562,5,A05-A14,2387,2109,0,0,8517.7,8018.4,0,0,620
5562,5,A15-A34,6364,6226,1,1,9535.4,10004.2,1.5,1.6,621
5562,5,A35-A59,7118,7441,33,24,6826.4,7013.9,31.6,22.6,622
5562,5,A60-A79,2546,2697,217,116,3731.8,3500.3,318.1,150.6,623
5562,5,A80+,905,1878,293,350,5372.2,6536,1739.3,1218.1,624
5566,5,A00-A04,505,523,0,0,4310.3,4688.5,0,0,625
5566,5,A05-A14,1543,1303,0,0,6845,6211.6,0,0,626
5566,5,A15-A34,3798,3605,2,0,7096.9,7536.5,3.7,0,627
5566,5,A35-A59,4249,4250,20,7,5409.8,5405.3,25.5,8.9,628
5566,5,A60-A79,1432,1437,67,41,3162.9,2983,148,85.1,629
5566,5,A80+,416,737,88,120,3683.7,3973.5,779.2,647,630
5570,5,A00-A04,257,224,0,0,3710.7,3408.4,0,0,631
5570,5,A05-A14,953,867,0,0,6911.8,6691.4,0,0,632
5570,5,A15-A34,2581,2216,0,1,8168.5,7743.9,0,3.5,633
5570,5,A35-A59,3055,2976,7,5,6360.6,6160.1,14.6,10.3,634
5570,5,A60-A79,1011,1034,63,27,3473.2,3259.9,216.4,85.1,635
5570,5,A80+,353,588,87,88,4723,4773.5,1164,714.4,636
5711,5,A00-A04,244,275,0,0,2870.9,3325.3,0,0,637
5711,5,A05-A14,1484,1213,0,0,9268.6,7978.2,0,0,638
5711,5,A15-A34,4016,4081,0,0,9210,9167.7,0,0,639
5711,5,A35-A59,3996,4118,17,5,7342.1,7437.2,31.2,9,640
5711,5,A60-A79,1163,1283,65,39,3948.9,3734.8,220.7,113.5,641
5711,5,A80+,423,818,111,156,4801.4,5455.2,1259.9,1040.3,642
5754,5,A00-A04,435,418,0,0,4605.1,4677.7,0,0,643
5754,5,A05-A14,1643,1526,0,0,8990.9,8821.3,0,0,644
5754,5,A15-A34,4940,4078,4,2,11096.1,10402.3,9,5.1,645
5754,5,A35-A59,5886,5185,13,7,9110,8107.9,20.1,10.9,646
5754,5,A60-A79,1502,1481,66,38,4217.3,3875.4,185.3,99.4,647
5754,5,A80+,390,785,96,125,4113.1,5141.5,1012.4,818.7,648
5758,5,A00-A04,231,216,0,0,3745.7,3739.6,0,0,649
5758,5,A05-A14,1001,931,0,0,8215.7,8170.3,0,0,650
5758,5,A15-A34,2638,2454,0,0,9410.7,9569.9,0,0,651
5758,5,A35-A59,2921,2994,6,1,6783.1,6892.4,13.9,2.3,652
5954,5,A15-A34,2673,2634,0,1,7723.4,8053.8,0,3.1,653
5170,5,A00-A04,303,307,0,0,2828.3,3055.3,0,0,654
5119,5,A00-A04,168,162,0,0,3259.6,3326.5,0,0,655
3462,3,A15-A34,255,236,0,0,4168,4171.1,0,0,656
3462,3,A35-A59,275,288,2,0,2928.6,2956.6,21.3,0,657
3462,3,A60-A79,167,133,9,2,2370.1,1740.4,127.7,26.2,658
3462,3,A80+,55,55,14,8,3262.2,2118.6,830.4,308.2,659
4011,4,A00-A04,412,365,0,0,2826.8,2671.1,0,0,660
4011,4,A05-A14,1701,1584,0,0,6713.8,6659.9,0,0,661
4011,4,A15-A34,5720,5458,0,0,7527.8,7825.9,0,0,662
4011,4,A35-A59,5432,5518,24,7,5693.5,5906.4,25.2,7.5,663
4011,4,A60-A79,1653,1633,102,43,3084.2,2657.1,190.3,70,664
4011,4,A80+,456,930,107,135,3051.8,3771.7,716.1,547.5,665
4012,4,A00-A04,115,101,0,0,3828.2,3579,0,0,666
4012,4,A05-A14,538,419,0,1,9415.5,7883.3,0,18.8,667
4012,4,A15-A34,1342,1174,1,0,9294.9,9131.9,6.9,0,668
4012,4,A35-A59,1414,1226,6,3,7490.6,6951.7,31.8,17,669
4012,4,A60-A79,452,454,35,24,3884.5,3366.5,300.8,178,670
4012,4,A80+,98,206,26,32,3402.8,4210.1,902.8,654,671
5111,5,A00-A04,539,542,0,0,3407.9,3622.5,0,0,672
5111,5,A05-A14,2329,2090,0,0,8317.6,7895.7,0,0,673
5111,5,A15-A34,6616,6848,1,0,8489.7,8347.5,1.3,0,674
5111,5,A35-A59,7090,6975,28,11,6439.9,6411,25.4,10.1,675
5111,5,A60-A79,2143,2094,131,70,4061.6,3330.9,248.3,111.3,676
5111,5,A80+,652,1172,129,157,4242,4611.1,839.3,617.7,677
5112,5,A00-A04,438,414,0,0,3298.7,3340.3,0,0,678
5112,5,A05-A14,2284,2023,0,0,9492.9,8949.7,0,0,679
5112,5,A15-A34,6183,6404,2,0,9788,11016.7,3.2,0,680
5112,5,A35-A59,6887,7045,40,19,8128.2,8536,47.2,23,681
5112,5,A60-A79,2024,2111,184,94,4310.4,3972.2,391.9,176.9,682
5112,5,A80+,691,1408,184,200,5294.6,6448.1,1409.9,915.9,683
5119,5,A05-A14,715,705,0,0,7540.6,7822,0,0,684
5113,5,A00-A04,429,421,0,0,2870.7,2970.2,0,0,685
5954,5,A35-A59,3134,3321,12,8,5694.4,5893.2,21.8,14.2,686
5119,5,A15-A34,2028,2239,0,0,8369.1,9926.4,0,0,687
5113,5,A05-A14,2055,1780,0,0,7725.9,7058.2,0,0,688
5954,5,A60-A79,1148,1199,70,47,3193.4,2929.5,194.7,114.8,689
5119,5,A35-A59,2455,2684,13,5,6778.4,7525.8,35.9,14,690
5113,5,A15-A34,5778,5973,1,2,7984.1,8521.4,1.4,2.9,691
5954,5,A80+,381,765,117,141,3933.9,4833.2,1208.1,890.8,692
5119,5,A60-A79,933,972,85,37,4223.1,3889.9,384.7,148.1,693
5113,5,A35-A59,6259,6402,28,7,6461.2,6630.8,28.9,7.3,694
5958,5,A00-A04,153,146,0,0,2564.5,2583.6,0,0,695
5119,5,A80+,362,788,96,152,6418.4,8160.7,1702.1,1574.2,696
5113,5,A60-A79,2074,2135,130,72,3647.3,3244.9,228.6,109.4,697
5958,5,A05-A14,635,595,0,0,5395.5,5390.5,0,0,698
5120,5,A00-A04,107,102,0,0,3787.6,3754.1,0,0,699
5113,5,A80+,709,1362,179,200,4567.7,4968.4,1153.2,729.6,700
5958,5,A15-A34,1998,1912,1,0,6573.7,7299.4,3.3,0,701
5120,5,A05-A14,438,423,0,0,8330.2,8336.6,0,0,702
5114,5,A00-A04,300,281,0,0,5361.9,5324,0,0,703
5958,5,A35-A59,2360,2544,10,4,5217.4,5751.5,22.1,9,704
5120,5,A15-A34,1233,1233,0,0,9672.1,10408.6,0,0,705
5114,5,A05-A14,1052,954,0,0,9854.8,9654.9,0,0,706
5958,5,A60-A79,913,869,43,21,3195.1,2874.4,150.5,69.5,707
5120,5,A35-A59,1437,1509,8,3,7319.3,8044.6,40.7,16,708
5958,5,A80+,256,501,62,73,3439.9,4071.8,833.1,593.3,709
5120,5,A60-A79,506,496,35,21,4367,3864.1,302.1,163.6,710
5962,5,A00-A04,397,389,0,0,3957.3,4190.9,0,0,711
5120,5,A80+,209,333,62,61,6720.3,6498.8,1993.6,1190.5,712
5962,5,A05-A14,1654,1584,0,0,8554.4,8810.8,0,0,713
5122,5,A00-A04,289,233,0,0,7169.4,6162.4,0,0,714
5962,5,A15-A34,4368,4279,0,0,9409.1,10155.2,0,0,715
5122,5,A05-A14,812,888,0,0,10728,12295.8,0,0,716
5962,5,A35-A59,5099,5280,31,12,7265.8,7441,44.2,16.9,717
5122,5,A15-A34,1885,2022,0,0,10353.2,11502.4,0,0,718
5962,5,A60-A79,1736,1759,105,60,3986.6,3642.6,241.1,124.2,719
5122,5,A35-A59,2066,2284,13,5,7611.8,8113.1,47.9,17.8,720
5962,5,A80+,555,964,118,123,4757,5117.6,1011.4,653,721
5122,5,A60-A79,671,702,41,36,4226.8,3942.3,258.3,202.2,722
5966,5,A00-A04,101,100,0,0,3131.8,3280.8,0,0,723
5170,5,A05-A14,1333,1009,0,0,6517.7,5206.4,0,0,724
5122,5,A80+,227,424,61,58,5089.7,5754.6,1367.7,787.2,725
5966,5,A05-A14,388,349,0,0,5980.3,5955.6,0,0,726
5170,5,A15-A34,3418,3436,1,0,6998.9,7555,2,0,727
5124,5,A00-A04,438,405,0,0,4772.3,4660,0,0,728
5966,5,A15-A34,1125,1103,0,0,7162,7883.1,0,0,729
5966,5,A35-A59,1500,1433,2,0,6288.8,6115.8,8.4,0,730
5966,5,A60-A79,545,549,38,21,3848.6,3747.7,268.3,143.4,731
5966,5,A80+,182,336,50,62,5391,6030.2,1481,1112.7,732
5970,5,A00-A04,417,389,0,0,6090.3,5985.5,0,0,733
5970,5,A05-A14,1179,1097,0,0,9255,9263.6,0,0,734
5970,5,A15-A34,2565,2567,1,0,7525.7,8195.3,2.9,0,735
5970,5,A35-A59,2879,2838,7,6,6226.7,6279,15.1,13.3,736
5970,5,A60-A79,947,972,38,22,3254.9,3048.2,130.6,69,737
5970,5,A80+,285,551,59,64,3678.8,4594,761.6,533.6,738
5974,5,A00-A04,183,173,0,0,2538.1,2524.4,0,0,739
5974,5,A05-A14,621,588,0,0,4280.1,4389.4,0,0,740
5974,5,A15-A34,1939,1718,1,0,5546.5,5616.6,2.9,0,741
5974,5,A35-A59,2323,2343,10,1,4415.8,4475.6,19,1.9,742
5974,5,A60-A79,855,805,52,27,2683,2306.4,163.2,77.4,743
5974,5,A80+,291,441,60,64,3520,3265,725.8,473.8,744
5978,5,A00-A04,422,435,0,1,4487,4865.8,0,11.2,745
5978,5,A05-A14,1435,1291,0,1,7945.3,7598.6,0,5.9,746
5978,5,A15-A34,3422,3564,2,2,7956.5,8971,4.7,5,747
5978,5,A35-A59,3989,4411,16,15,5939.8,6429.7,23.8,21.9,748
